ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07481;2022-01-08T22:00:00+01:00;100860;-560.0;En baisse;180;7.5;279.65;276.75;82;30000.0;Pluie, sans congélation, intermittente, faible au moment de l’observation;Pluie;2;100.0;7;1250.0;35;;;97960.0;;;-1350.0;;;;;;;;11.7;11.7;-10.0;2;0.0;0.0;-30.0;-0.1;0.6;1.2;1.2;5.2;;;;;7.0;6;1350.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse;Pluie;Pluie, sans congélation, intermittente, faible au moment de l’observation;6.5;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-11T16:00:00+01:00;103000;0.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;350;3.2;276.05;272.75;79;17000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;450.0;35;;;100000.0;;;860.0;;;;;;;;4.8;6.3;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;6;480.0;5.0;6;600.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;2.900000000000034;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-04T04:00:00+01:00;101130;-230.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;180;8.5;285.35;278.25;62;40000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;3300.0;30;27;;98280.0;;;-1420.0;;;;;;;;12.7;13.7;-10.0;1;0.0;0.0;-30.0;0.0;0.2;0.2;0.2;0.2;;;;;5.0;3;3300.0;7.0;3;4500.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;12.200000000000045;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-07T19:00:00+01:00;102390;60.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;140;5.4;275.05;274.05;93;9000.0;Pluie (ne se congelant pas);Pluie;2;100.0;7;;35;;;99400.0;;;90.0;271.95;;276.15;;;;;7.5;8.2;-10.0;1;0.0;0.0;-60.0;-0.1;-0.1;0.6;0.6;0.6;;;;;5.0;6;750.0;7.0;6;1800.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Pluie;Pluie (ne se congelant pas);1.900000000000034;-1.1999999999999886;;3.0;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-11T10:00:00+01:00;102970;120.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;340;5.0;273.75;271.85;87;14000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;450.0;36;;;99950.0;;;1090.0;;;;;;;;7.4;7.4;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;7;330.0;5.0;7;380.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;0.6000000000000227;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-02T19:00:00+01:00;102690;140.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;170;2.4;280.35;278.85;90;20000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75.0;1;;30;25;11;99750.0;;;0.0;278.15;;282.65;;;;;3.9;4.5;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;3;4400.0;7.0;0;7500.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;7.2000000000000455;5.0;;9.5;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-04T19:00:00+01:00;100430;-30.0;En baisse;190;9.2;285.15;281.05;76;30000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;2;2250.0;35;27;17;97600.0;;;-1330.0;283.55;;286.45;;;;;14.5;16.8;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.2;;;;;2.0;6;2200.0;5.0;3;3500.0;7.0;2;7500.0;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;12.0;10.400000000000034;;13.300000000000011;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-05T07:00:00+01:00;101230;210.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;360;2.7;278.05;275.45;83;30000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;6;;38;;;98310.0;;;250.0;277.85;;285.15;;;;;5.7;5.7;-10.0;2;0.0;0.0;-60.0;0.0;0.2;3.9;13.3;13.3;;;;;4.0;6;610.0;6.0;6;1350.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;4.900000000000034;4.7000000000000455;;12.0;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-06T10:00:00+01:00;102130;110.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;350;6.4;275.35;272.95;84;40000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;5;450.0;35;20;10;99150.0;;;620.0;;;;;;;;9.8;9.8;-10.0;1;0.0;0.0;-30.0;0.0;0.0;-0.1;0.2;0.2;;;;;5.0;6;500.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Nuages en formation ou en train de se développer;2.2000000000000455;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-09T22:00:00+01:00;101150;50.0;En hausse;160;2.4;276.65;275.95;95;10000.0;Averse(s) de pluie;Averse(s);6;100.0;7;800.0;38;;;98210.0;;;250.0;;;;;;;;3.0;5.5;-10.0;2;0.0;0.0;-30.0;0.4;0.4;4.6;6.6;9.0;;;;;2.0;8;600.0;5.0;8;800.0;7.0;6;1400.0;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse;Averse(s);Averse(s) de pluie;3.5;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-11T19:00:00+01:00;103140;130.0;En hausse;330;2.6;275.45;273.15;85;17000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;800.0;35;;;100130.0;;;730.0;273.65;;276.15;;;;;3.7;3.8;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;6;800.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;2.3000000000000114;0.5;;3.0;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-01T22:00:00+01:00;102690;-20.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;180;1.8;278.65;278.05;96;2500.0;Brume;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;99730.0;;;-240.0;;;;;;;;2.3;5.4;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Brume;5.5;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-02T22:00:00+01:00;102790;90.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;160;2.0;279.55;278.65;94;6000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;5;;30;23;11;99840.0;;;110.0;;;;;;;;3.1;5.1;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;3;5700.0;6.0;0;7000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;6.400000000000034;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-06T01:00:00+01:00;101830;50.0;En hausse;350;5.2;275.45;273.55;87;40000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;1250.0;35;;;98860.0;;;840.0;;;;;;;;7.3;9.4;-10.0;0;0.0;0.0;-60.0;-0.1;-0.1;-0.1;-0.1;3.9;;;;;4.0;6;1020.0;7.0;6;1500.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;2.3000000000000114;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-10T04:00:00+01:00;101300;70.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;60;0.5;275.75;275.35;97;2750.0;Brume;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;4;800.0;36;26;;98350.0;;;130.0;;;;;;;;0.8;3.0;-10.0;1;0.0;0.0;-30.0;0.0;0.0;-0.1;4.6;7.2;;;;;2.0;8;600.0;3.0;6;1000.0;6.0;3;3200.0;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Brume;2.6000000000000227;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-11T01:00:00+01:00;102700;170.0;En hausse;330;4.1;274.15;272.85;91;15000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;250.0;36;;;99690.0;;;1410.0;;;;;;;;6.3;6.5;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;7;250.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;1.0;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-09T13:00:00+01:00;101100;-90.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;180;2.5;278.15;275.65;84;35000.0;Pluie, sans congélation, continue, faible au moment de l’observation;Pluie;6;90.0;7;800.0;38;;;98180.0;;;-970.0;;;;;;;;3.3;3.9;-10.0;2;0.0;0.0;-60.0;0.2;0.4;0.4;1.4;4.0;;;;;5.0;8;800.0;6.0;6;1200.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Pluie;Pluie, sans congélation, continue, faible au moment de l’observation;5.0;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-11T13:00:00+01:00;103020;50.0;En hausse;350;5.4;274.45;272.05;84;14000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;450.0;35;;;100000.0;;;1000.0;;;;;;;;7.2;8.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;8.0;6;360.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;1.3000000000000114;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-05T19:00:00+01:00;101640;80.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;340;4.5;276.35;272.85;78;40000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75.0;6;800.0;34;20;10;98690.0;;;1090.0;276.15;;278.05;;;;;7.0;7.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;13.3;;;;;2.0;8;960.0;5.0;6;1800.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;3.2000000000000455;3.0;;4.900000000000034;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-06T07:00:00+01:00;102010;90.0;En hausse;340;5.8;275.75;273.65;86;30000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;;35;;;99040.0;;;730.0;275.25;;276.35;;;;;7.9;8.7;-10.0;1;0.0;0.0;-60.0;0.0;-0.1;0.2;0.2;0.2;;;;;2.0;6;450.0;7.0;6;1500.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;2.6000000000000227;2.1000000000000227;;3.2000000000000455;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-02T16:00:00+01:00;102520;-80.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;160;3.9;282.55;279.25;80;50000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;1;;30;25;12;99610.0;;;-110.0;;;;;;;;5.9;6.1;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;3;3700.0;7.0;0;7300.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;9.400000000000034;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-09T19:00:00+01:00;101090;110.0;En hausse;350;1.4;277.15;276.15;93;6000.0;Pluie, sans congélation, continue, faible au moment de l’observation;Pluie;6;100.0;7;450.0;38;;;98160.0;;;-360.0;275.45;;278.55;;;;;3.5;6.0;-10.0;2;0.0;0.0;-60.0;3.8;4.2;5.8;6.2;9.2;;;;;4.0;7;420.0;5.0;8;600.0;7.0;6;800.0;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse;Pluie;Pluie, sans congélation, continue, faible au moment de l’observation;4.0;2.3000000000000114;;5.400000000000034;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-01T10:00:00+01:00;102970;50.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;0;0.0;275.65;275.65;100;540.0;Brouillard ou brouillard glacé à distance au moment de;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;50.0;3;30.0;36;20;11;99970.0;;;230.0;;;;;;;;0.8;1.8;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;7;30.0;3.0;0;8000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Brouillard ou brouillard glacé à distance au moment de;2.5;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-03T07:00:00+01:00;102620;-50.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;150;0.7;277.75;277.45;98;7000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;;30;27;;99650.0;;;30.0;277.25;;280.45;;;;;1.7;1.9;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;3;4700.0;7.0;3;5050.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;4.600000000000023;4.100000000000023;;7.300000000000011;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-04T13:00:00+01:00;100570;-200.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;180;11.9;285.85;279.65;66;40000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;2;;30;27;17;97750.0;;;-1650.0;;;;;;;;16.8;20.5;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.2;0.2;;;;;2.0;3;2600.0;7.0;2;7500.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;12.700000000000045;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-09T04:00:00+01:00;101150;370.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;130;3.0;277.55;274.55;81;50000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;4;1250.0;38;23;10;98220.0;;;-770.0;;;;;;;;4.6;5.4;-10.0;2;0.0;0.0;-30.0;0.0;0.4;1.8;3.0;5.0;;;;;2.0;8;1000.0;3.0;6;1600.0;3.0;3;3400.0;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Dans l’ensemble, nuages se dissipant ou devenant moins épais;4.400000000000034;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-05T04:00:00+01:00;101010;80.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;160;4.1;278.95;277.75;92;30000.0;Pluie, sans congélation, continue, faible au moment de l’observation;Pluie;6;100.0;7;800.0;38;;;98100.0;;;-180.0;;;;;;;;5.2;6.4;-10.0;2;0.0;0.0;-30.0;0.7;3.7;13.1;13.1;13.1;;;;;6.0;6;780.0;7.0;6;1200.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Pluie;Pluie, sans congélation, continue, faible au moment de l’observation;5.800000000000011;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-08T10:00:00+01:00;102240;130.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;200;2.2;276.95;275.95;93;10000.0;Pluie (ne se congelant pas);Pluie;2;100.0;7;800.0;35;;;99280.0;;;-140.0;;;;;;;;3.0;3.0;-10.0;1;0.0;0.0;-30.0;-0.1;0.2;2.0;4.0;4.6;;;;;1.0;6;600.0;7.0;6;1400.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Pluie;Pluie (ne se congelant pas);3.8000000000000114;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-09T16:00:00+01:00;100970;-130.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;150;2.7;277.75;276.75;93;15000.0;Pluie, sans congélation, continue, faible au moment de l’observation;Pluie;6;90.0;7;450.0;38;;;98050.0;;;-710.0;;;;;;;;4.1;5.2;-10.0;2;0.0;0.0;-30.0;1.4;1.6;2.0;2.6;5.6;;;;;5.0;8;560.0;7.0;6;1000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Pluie;Pluie, sans congélation, continue, faible au moment de l’observation;4.600000000000023;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-10T13:00:00+01:00;101960;140.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;350;6.3;276.65;273.65;81;35000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50.0;4;450.0;38;20;10;99000.0;;;820.0;;;;;;;;9.4;9.4;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;6.2;;;;;1.0;8;350.0;4.0;6;420.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;3.5;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
